numero_cartao,validade,limite,data_abertura,id_conta
3481 954107 23943,2030-05-16,31802.005653730117,2022-05-16,65659728-3
5164 8952 5612 2403,2027-07-21,26816.546768289245,2019-07-21,07572346-8
3731 952535 37754,2027-06-18,45500.741796250484,2019-06-18,55746902-5
4982 6272 5743 7321,2028-05-12,24860.521640717823,2020-05-12,97656995-8
2704 8540 2528 9955,2030-03-16,39589.19424882629,2022-03-16,11935569-7
2503 5793 5197 5934,2030-06-19,42094.64366840327,2022-06-19,31203428-8
3483 193991 38184,2030-02-03,6096.988786437643,2022-02-03,39845142-1
4022 6896 2919 0907,2029-08-12,34730.59381038102,2021-08-12,44140875-6
2349 0256 3405 5860,2029-03-08,37807.987110120936,2021-03-08,32950187-X
2656 1206 5633 4348,2030-12-11,11553.757665148492,2022-12-11,61906885-4
3403 083302 75518,2027-03-15,32996.96721802886,2019-03-15,61873882-4
4958 7690 7023 4244,2028-01-31,36375.07634291645,2020-01-31,18568768-5
3415 622935 18277,2027-05-29,35614.90568531505,2019-05-29,11401107-3
4085 5831 3989 7016,2030-02-20,33680.3697096913,2022-02-20,74168281-3
5470 6858 2239 1056,2027-01-30,43670.10340560196,2019-01-30,41363277-6
3736 505750 49490,2030-08-09,6261.682483577655,2022-08-09,26621562-X
4870 2580 6804 0537,2029-09-06,1364.739936442128,2021-09-06,43042151-2
3498 151128 84631,2029-06-13,7679.472487406226,2021-06-13,97703469-8
3705 931695 93205,2028-06-01,22319.015139611714,2020-06-01,15767176-9
3784 322122 32432,2030-01-31,15274.994996680976,2022-01-31,80747483-X
5103 6402 1043 9848,2027-10-01,29013.60094441226,2019-10-01,97628053-9
3705 786181 19090,2030-05-24,34360.627792513435,2022-05-24,69722949-3
3482 719390 90104,2030-01-25,48570.35213094953,2022-01-25,78823133-X
2473 7863 2922 8298,2029-12-17,47514.20408141587,2021-12-17,37105545-X
2473 8905 5585 5541,2029-01-09,10668.54630780012,2021-01-09,03117176-3
3476 479108 17774,2027-10-23,19189.283321944382,2019-10-23,80852056-8
3486 235612 54608,2027-04-07,15996.951165515584,2019-04-07,46101788-X
4583 9238 2552 8722,2027-10-09,22337.64430827751,2019-10-09,90026489-5
3746 799111 18361,2030-01-07,44334.34430317274,2022-01-07,24730958-5
4585 1181 9513 0542,2029-03-05,2639.60911675519,2021-03-05,78775724-1
4560 8624 0692 1988,2027-01-08,20455.705768550797,2019-01-08,00621035-7
2592 7092 2753 3607,2028-09-05,23752.621588800484,2020-09-05,29550897-8
2399 6202 8407 9522,2027-10-28,2997.042666458893,2019-10-28,37735977-3
4762 3821 8806 6270,2030-11-22,49728.454652100336,2022-11-22,88561994-7
3778 917913 83794,2027-06-12,35527.60102427043,2019-06-12,51707636-X
4410 8982 7085 2505,2030-11-17,45673.838810324145,2022-11-17,39497253-2
5349 7239 5224 0204,2028-05-09,32588.066825730446,2020-05-09,26821847-5
3731 418521 61398,2029-12-13,29482.58386454672,2021-12-13,70622096-4
5300 8469 6025 6016,2030-04-05,15719.938073572135,2022-04-05,06814270-7
4417 8968 6837 9413,2027-05-29,21046.55745774175,2019-05-29,18638280-1
4921 3249 7099 3152,2030-12-01,40442.439545298796,2022-12-01,55400659-8
4923 3330 0262 3719,2027-07-23,39954.21891919538,2019-07-23,86889677-3
2430 6244 6760 6060,2030-07-02,47912.436761635254,2022-07-02,60804243-5
2482 2656 3734 6737,2030-11-29,16946.87463721761,2022-11-29,41509572-6
3480 848488 94379,2027-11-12,4260.724978574529,2019-11-12,91335327-6
2514 7732 8826 9944,2030-01-08,2437.5331251401276,2022-01-08,99226324-3
5233 8807 0134 8883,2027-06-10,21404.04015038786,2019-06-10,35632355-4
3744 519864 23377,2029-04-21,18283.64057954084,2021-04-21,08284015-7
3703 418402 75770,2028-04-21,47005.50824968823,2020-04-21,71519210-3
4875 1117 3022 9886,2030-11-25,33201.36532847633,2022-11-25,46512922-2
3793 853398 76425,2030-02-03,39452.607502753846,2022-02-03,24817966-4
2636 6062 7816 0421,2030-12-16,23019.276461328816,2022-12-16,81854811-1
2267 5129 4099 5929,2029-12-30,13620.451610796403,2021-12-30,88057390-9
4781 1196 1204 8426,2029-05-27,39218.82137524161,2021-05-27,16263437-4
3445 941161 23453,2028-10-10,19780.36154391007,2020-10-10,32795478-8
5331 2194 3769 6896,2028-09-19,25607.585501787227,2020-09-19,09808533-1
5452 0240 4334 9952,2027-06-19,28058.698793357584,2019-06-19,72237234-X
4588 0819 4987 8559,2030-05-11,42996.21062292517,2022-05-11,95161839-2
3480 926092 78476,2028-06-02,37147.10769888018,2020-06-02,86130597-7
3751 428142 32085,2029-06-10,5839.095797839673,2021-06-10,93399889-1
2548 6680 4625 7746,2027-05-16,1592.857524925395,2019-05-16,79918219-X
4769 2027 8909 1852,2027-05-22,22337.95360621846,2019-05-22,09387270-1
2240 9962 5354 9625,2030-04-29,45152.52746461063,2022-04-29,92708541-1
4360 1337 6049 4224,2027-12-29,43969.916952947526,2019-12-29,37735977-3
5130 9114 1644 9288,2030-01-21,44995.57239242832,2022-01-21,40484684-5
4915 4940 6257 5759,2030-03-10,21806.67763726424,2022-03-10,49410040-6
4186 0166 3907 0618,2030-09-13,37637.296713749645,2022-09-13,23388176-5
3722 490655 94122,2029-12-18,16958.988080746632,2021-12-18,99840904-4
4560 8142 9382 0641,2029-05-09,45622.20395066499,2021-05-09,60154101-9
4372 7892 6041 0303,2030-05-20,10215.308225870638,2022-05-20,82223943-6
3700 752991 36774,2027-08-07,13116.688301673652,2019-08-07,97628053-9
3447 569394 92007,2029-07-26,7904.877348656168,2021-07-26,82223943-6
3729 663802 00107,2028-07-01,44454.46165216322,2020-07-01,98397996-5
4467 3461 8091 0742,2028-06-09,1240.8361586574574,2020-06-09,33663606-6
2557 3801 0825 6875,2028-01-11,12496.953311434376,2020-01-11,37403483-4
3748 979289 13687,2030-09-13,31605.058034024623,2022-09-13,94577796-4
4571 8122 0930 3253,2027-03-24,5718.634350844675,2019-03-24,15446452-2
4109 9274 8517 7667,2029-12-30,47481.286284294656,2021-12-30,46399919-7
4445 7544 9873 3432,2027-10-07,14450.692647672575,2019-10-07,19186274-5
4331 7671 2404 9798,2029-04-28,44747.659669344146,2021-04-28,00201918-4
2526 0028 4900 3907,2028-10-11,2430.7580285042873,2020-10-11,52827354-1
2344 7706 6712 1296,2029-02-12,30714.70919152844,2021-02-12,93628802-5
5392 7169 2610 3751,2028-05-15,47428.656426423775,2020-05-15,75145703-4
4235 8874 4123 8374,2027-08-15,37062.80545531705,2019-08-15,07428118-2
2442 2821 1761 4780,2029-08-07,32423.080162522845,2021-08-07,59720916-7
4875 4749 2796 8058,2030-04-02,6035.036469825415,2022-04-02,80747483-X
4570 8029 7490 8338,2030-07-03,6901.131329981512,2022-07-03,85490269-4
3436 203393 36910,2028-08-20,13333.232819198605,2020-08-20,24984609-2
5377 7393 4385 1785,2027-12-23,46340.02340892932,2019-12-23,93142640-9
3473 476562 03103,2029-05-06,43620.219802457876,2021-05-06,34513281-5
3728 298435 11405,2030-12-02,31721.97577330964,2022-12-02,76097211-6
2355 6354 2638 5381,2028-12-16,40498.52434056604,2020-12-16,68717509-4
5473 1164 1856 9043,2029-03-16,31766.26123693008,2021-03-16,36223082-3
5585 6098 7734 6304,2030-06-16,49709.324082885134,2022-06-16,28517588-6
3737 855238 96368,2027-01-25,34089.21382285959,2019-01-25,62611544-9
5449 1715 0227 9372,2029-04-13,36778.190507315834,2021-04-13,06062708-9
5257 1531 4541 1563,2027-09-23,23792.904868140045,2019-09-23,89720924-X
4168 0765 0114 3101,2028-02-15,26461.424656975036,2020-02-15,74348181-1
3440 302726 96685,2030-08-16,16807.994875735843,2022-08-16,06859237-9
3405 474054 26841,2028-10-29,22235.711440782492,2020-10-29,66345181-8
2270 5641 7106 3955,2030-03-26,12104.030921214258,2022-03-26,39183854-X
4769 4100 6454 6140,2027-09-17,20377.986317997867,2019-09-17,99369651-3
3470 205577 30033,2027-11-30,13850.310378874767,2019-11-30,37067132-9
3702 774264 74116,2030-08-21,40671.37657317053,2022-08-21,79370665-4
5264 4462 8401 7022,2029-11-23,15544.208767323926,2021-11-23,86588658-4
4653 3771 8012 8534,2030-12-27,25049.88437532947,2022-12-27,68156018-X
3799 476929 75654,2030-09-24,34238.457513810885,2022-09-24,53915897-1
3727 900309 50394,2028-04-10,18479.826930822455,2020-04-10,26650944-1
4857 5875 1509 2254,2029-08-03,30347.1161024978,2021-08-03,29915047-3
4617 5221 9801 7261,2028-12-09,47755.03846141345,2020-12-09,13297637-5
4382 6965 3335 6767,2028-08-29,8180.01266804719,2020-08-29,44246612-9
4784 3583 4092 7371,2029-06-24,885.1315841178625,2021-06-24,69185370-7
4476 2708 6806 5935,2028-01-19,16496.662574608927,2020-01-19,37522253-9
4423 4139 5741 4820,2028-11-02,1444.6994405748794,2020-11-02,30940103-2
2398 6692 1310 0207,2030-02-17,35591.043267845875,2022-02-17,97653616-4
5319 7238 2605 8440,2030-07-13,48182.504444277496,2022-07-13,26171964-1
4067 0695 0447 0854,2028-05-27,48013.440638283035,2020-05-27,40049484-6
4597 9283 3236 2329,2028-03-28,26569.238891884364,2020-03-28,72364764-7
3753 118149 99767,2029-07-04,34490.33496854367,2021-07-04,09727950-7
3763 618337 12096,2028-05-07,31616.899608540753,2020-05-07,03762333-5
2304 8771 7999 1732,2030-09-20,19991.793282858544,2022-09-20,68787306-8
3407 008395 49593,2028-03-13,42934.90411877392,2020-03-13,19894044-7
3499 852320 74189,2030-03-26,36659.14914856656,2022-03-26,03028460-8
4736 9282 0195 7201,2029-12-27,11455.942289661947,2021-12-27,86341815-1
5332 8946 8730 5312,2029-08-20,5859.761057801599,2021-08-20,07800848-X
5481 3445 4601 3243,2029-12-13,46326.83095789077,2021-12-13,76779596-8
2279 8408 3092 3396,2030-12-04,49911.19147489937,2022-12-04,50883859-X
4296 8258 5336 9861,2030-08-10,10836.504906162114,2022-08-10,63707542-8
4996 4496 8253 8407,2029-04-11,38717.69559484518,2021-04-11,43011582-X
2394 6495 8286 2235,2029-03-06,21144.086179821195,2021-03-06,13644728-X
5447 6950 7818 2422,2027-08-03,39660.341875847145,2019-08-03,48580317-1
4704 1777 1130 1447,2027-08-28,47937.281196707445,2019-08-28,27937956-3
5218 0626 6099 9506,2030-02-09,30560.259135111522,2022-02-09,32928082-8
3762 047810 17565,2028-09-08,9120.449274855591,2020-09-08,83339923-9
4795 8529 0986 0095,2029-12-03,15996.64232071992,2021-12-03,14784869-1
3451 045403 80403,2030-06-30,29476.483887868046,2022-06-30,32607229-2
3410 373523 71256,2029-06-07,1669.69883817285,2021-06-07,90617202-5
4848 0401 4121 8085,2030-01-05,26226.03478377496,2022-01-05,61873882-4
4640 7253 7212 0238,2027-03-14,34424.642847737865,2019-03-14,08582822-X
3756 888980 65205,2029-10-04,22425.906889787668,2021-10-04,88202960-X
5367 0579 9444 3170,2028-02-25,14114.871239482354,2020-02-25,26171844-6
2474 0788 6745 1980,2030-03-25,17735.847398714257,2022-03-25,91450103-8
4140 2351 7628 5695,2027-12-14,19698.332314019535,2019-12-14,96226838-6
4103 0030 1286 5830,2028-05-24,23916.02455933636,2020-05-24,83312753-4
3770 143047 63689,2028-12-17,32138.14564762676,2020-12-17,18393582-7
3777 678222 58694,2028-07-12,18151.278865297307,2020-07-12,49803082-8
4579 3430 3536 5227,2028-11-01,13489.611702260345,2020-11-01,32466710-9
3499 655017 01084,2030-11-21,46667.96144985351,2022-11-21,08385686-6
4160 7988 2718 9371,2027-03-25,25752.301955624494,2019-03-25,06795026-X
5269 9428 4196 7894,2027-09-09,37190.85727208132,2019-09-09,07940404-7
4742 8199 8987 5800,2027-05-20,12444.628308924146,2019-05-20,29189874-3
5462 8481 7019 1524,2027-11-06,49760.997786594155,2019-11-06,81751731-6
3756 571862 49714,2028-10-06,49231.56169305748,2020-10-06,44243068-2
4908 7977 0092 5130,2030-06-08,26704.55438941814,2022-06-08,16891241-4
3766 864617 28562,2029-03-31,36368.60233923612,2021-03-31,34784200-7
3466 850955 02911,2030-04-09,27981.57489366048,2022-04-09,65305048-2
3728 060076 92247,2030-04-15,36623.19578304787,2022-04-15,11565734-4
2548 3444 2242 7648,2029-05-23,14903.68258179116,2021-05-23,27937956-3
4641 5478 3388 1060,2027-03-01,34706.259735422,2019-03-01,88411093-8
2536 1780 6401 8784,2027-10-08,4281.228643117478,2019-10-08,90617202-5
4037 1384 8167 7638,2028-02-24,19345.223514529585,2020-02-24,64451523-X
3453 598507 38174,2027-04-12,38800.80699558161,2019-04-12,81609636-7
5255 7691 7405 0279,2027-06-30,5788.505100921959,2019-06-30,68373692-6
3798 170738 05392,2028-06-08,35167.277305563584,2020-06-08,33513542-3
3738 233384 85810,2027-09-22,14012.601359901793,2019-09-22,31247467-8
3718 020457 83347,2027-06-22,45337.08167032911,2019-06-22,84342564-1
4804 7817 7970 5172,2030-09-14,45295.82481550769,2022-09-14,07956825-2
3454 717574 58259,2029-09-28,8668.559687498622,2021-09-28,03740140-X
2608 5375 7457 9861,2029-09-12,14875.878123823088,2021-09-12,61345236-X
5197 7203 3464 5327,2030-04-08,35526.50505849588,2022-04-08,87109100-3
2405 9772 7633 7280,2030-08-06,29730.26882516412,2022-08-06,54647788-5
4316 4704 3869 8207,2030-10-31,37624.60653127219,2022-10-31,90250911-5
2533 8254 7507 6495,2027-04-26,30237.695550358803,2019-04-26,42352872-6
3424 639006 30689,2030-07-25,25449.499385274572,2022-07-25,30357393-6
3409 541833 91231,2030-03-20,17270.91158297715,2022-03-20,41388543-1
3702 277672 65169,2030-02-18,44501.706392967244,2022-02-18,29324383-8
3467 783424 16215,2028-01-19,28979.281462325733,2020-01-19,93142640-9
5224 4631 9266 8845,2030-02-06,33501.13848634722,2022-02-06,24207199-8
3754 002048 41166,2029-03-01,23180.995827150462,2021-03-01,06403759-8
4374 4083 0155 3538,2029-05-04,16865.459768606233,2021-05-04,51066821-9
4607 0993 0097 3923,2030-02-14,10980.243105546895,2022-02-14,03695332-2
4501 6010 6162 1323,2030-12-10,7949.818874683911,2022-12-10,62804574-1
3798 105460 01830,2028-09-04,3192.500197398775,2020-09-04,79932737-1
3724 488905 10309,2030-12-12,43309.57270005247,2022-12-12,05799205-3
4050 0028 4330 2511,2028-12-17,23061.31604785457,2020-12-17,46046746-3
2426 6764 9670 2738,2028-09-09,37032.02005746735,2020-09-09,51508283-4
4230 3137 6230 6406,2027-09-12,33350.676569326606,2019-09-12,13415677-8
4804 2788 0566 1024,2029-01-30,48459.382943351935,2021-01-30,54973399-5
4861 3157 3785 8706,2028-03-11,3910.52147585504,2020-03-11,65992444-4
4686 8337 2787 3280,2028-11-05,29162.22894955236,2020-11-05,19853993-1
2518 2440 4982 8408,2027-09-04,18937.124500584778,2019-09-04,97271893-X
2714 1762 9154 4758,2029-01-05,23787.085382911857,2021-01-05,71325204-X
3763 076019 59229,2030-09-24,12486.48344447026,2022-09-24,16366479-2
4605 6924 0090 3139,2030-11-21,5810.615527896082,2022-11-21,96224157-1
3480 633527 49187,2027-09-06,34998.392491654056,2019-09-06,42125092-1
2377 2152 9522 6364,2029-05-12,42650.15760235414,2021-05-12,00400978-7
5230 5403 5256 6000,2027-11-26,37501.301492722356,2019-11-26,71481071-9
4911 3084 3106 0232,2027-05-12,26205.777962545013,2019-05-12,00086033-2
4566 1494 7506 6430,2028-11-24,31425.860831793783,2020-11-24,91914780-7
2658 3258 4363 1153,2027-10-24,34737.727543218185,2019-10-24,53259296-X
3475 921057 66388,2030-05-17,46223.61719131316,2022-05-17,32177892-7
5142 2364 6416 7681,2028-09-15,44910.683178386724,2020-09-15,55524751-8
4694 5577 2554 8517,2029-09-30,4901.423414955272,2021-09-30,50266500-X
3793 315760 35085,2030-12-09,29558.960846252845,2022-12-09,42555412-7
4271 5401 3563 7006,2027-12-26,35402.95146723883,2019-12-26,56121295-2
3406 780078 68823,2029-04-28,37771.70043437732,2021-04-28,31505547-X
2387 9344 0975 6607,2030-07-19,10112.19049458572,2022-07-19,45059727-7
4656 6771 2768 3419,2028-08-14,1040.9943011626756,2020-08-14,97800282-1
4444 7206 1925 1175,2030-03-26,25316.706321272086,2022-03-26,14687381-5
4614 0441 0872 7403,2030-08-19,26418.305703120164,2022-08-19,99715684-5
4241 3882 6004 5760,2028-08-01,6764.652708236457,2020-08-01,22367985-2
3783 075691 16505,2030-02-01,5358.821702378484,2022-02-01,44435925-1
4557 2934 7393 8835,2027-01-09,41800.75455181248,2019-01-09,67230953-X
4491 0720 6876 1680,2027-10-22,32662.237935344303,2019-10-22,25576300-7
3444 261700 28759,2030-10-27,11850.529466540242,2022-10-27,15082377-6
2342 0697 3074 9817,2028-08-12,49926.516724085675,2020-08-12,92814195-7
4230 5145 7062 3458,2027-11-10,17068.475354671835,2019-11-10,37469037-7
5151 8238 0571 3600,2027-01-01,41850.788791156796,2019-01-01,22796054-X
4782 6007 1489 9567,2029-01-02,42644.51170633045,2021-01-02,42627906-1
4329 3288 7464 0569,2029-04-27,4953.513853017961,2021-04-27,32950187-X
5423 4496 7793 0452,2028-02-20,46833.5518728398,2020-02-20,60812405-3
4478 3146 3553 2948,2027-03-01,11616.27235246474,2019-03-01,59264918-6
2507 4869 1066 7075,2030-08-21,7173.129837231395,2022-08-21,03677949-8
2536 1222 2446 9024,2030-09-21,29738.375367607357,2022-09-21,95855620-9
3410 417633 06026,2028-09-01,14165.170279620386,2020-09-01,29388237-2
5467 6567 0346 2915,2029-12-31,46100.474126778085,2021-12-31,69185370-7
4672 5752 0443 1613,2030-08-22,33366.65687078981,2022-08-22,76108615-8
5133 8335 2813 3120,2030-07-16,11197.697787817708,2022-07-16,59764366-X
3447 450716 03786,2027-04-26,8829.355826699739,2019-04-26,49488687-4
4079 9308 0873 3451,2030-01-04,36350.652230225045,2022-01-04,99309933-8
5495 5646 9150 9331,2030-07-27,20678.419911725516,2022-07-27,94455538-4
3797 157198 69444,2029-06-30,6028.105459217475,2021-06-30,48204934-8
3704 353631 73378,2030-10-02,15555.327550684255,2022-10-02,84352620-X
4777 5938 4245 6763,2028-05-20,42818.82438266533,2020-05-20,32950187-X
3781 212910 73789,2029-09-26,47824.712167186975,2021-09-26,06186745-3
4746 2547 3568 4106,2030-08-11,37430.58966407263,2022-08-11,97491130-8
5313 0077 0610 2650,2030-08-04,26420.428530626934,2022-08-04,90174448-3
3408 217179 71012,2027-09-28,10052.18284292781,2019-09-28,21888377-6
2606 6617 5297 7846,2030-08-27,30951.206147078105,2022-08-27,78823133-X
5153 6951 7996 4771,2027-06-03,27816.241107562946,2019-06-03,00086033-2
4619 9897 7915 1603,2029-04-26,23197.802294613582,2021-04-26,70920473-4
3779 197506 15466,2030-03-25,14734.325319697522,2022-03-25,95772072-7
3411 926933 09208,2029-01-22,38377.066892568124,2021-01-22,25381431-5
4101 9464 2799 7287,2029-01-22,46226.277752004884,2021-01-22,85029152-4
3715 214471 00344,2030-08-08,45092.24819110538,2022-08-08,52827354-1
3706 673174 74961,2028-06-16,28903.4555453801,2020-06-16,57839944-5
3791 989208 95161,2030-05-01,25009.715247196513,2022-05-01,23138892-1
3412 951976 14823,2029-05-14,6285.553812302493,2021-05-14,99267859-6
5405 1612 2979 9366,2030-12-05,46204.921879863316,2022-12-05,72423847-3
3404 497177 50606,2029-10-05,3268.288773628932,2021-10-05,72638176-9
4871 4862 3848 6970,2028-08-05,8033.8497493586665,2020-08-05,05492272-2
3722 489977 56924,2030-01-06,37822.07084174148,2022-01-06,57646886-7
4416 6522 7768 6216,2029-09-13,31419.605270068434,2021-09-13,15837250-2
3437 920694 98630,2027-11-23,10497.962852952029,2019-11-23,04530283-1
2477 2435 6041 9679,2028-11-22,10541.522743758242,2020-11-22,89362518-2
2306 9427 5439 9046,2030-04-06,14912.991595309744,2022-04-06,50592956-X
3484 635048 81294,2030-09-24,21222.73816048931,2022-09-24,78406358-X
2419 9054 3772 8745,2027-02-09,27513.156230643002,2019-02-09,18522560-9
4958 0817 3091 4342,2029-12-18,32152.057973988227,2021-12-18,04095702-5
5189 2168 7646 3955,2029-02-22,7225.854302282446,2021-02-22,20855711-9
4541 7447 9225 8577,2028-08-27,15081.648145554374,2020-08-27,77924500-8
3766 993684 75401,2029-11-22,23016.91787433257,2021-11-22,57166734-7
2315 1287 2123 9213,2030-12-27,32507.417982528248,2022-12-27,32958094-9
4921 1626 5669 1231,2030-02-17,15209.948223477522,2022-02-17,74957792-7
4216 2709 7871 7990,2028-03-31,10788.930473818504,2020-03-31,36223082-3
4290 0328 8072 8377,2029-06-08,47524.0411173,2021-06-08,10919653-8
2320 7436 5051 2068,2030-10-14,29694.51395380167,2022-10-14,85749604-4
4639 1041 1162 8658,2030-02-28,11387.566890191738,2022-02-28,72364764-7
5558 0471 4690 6124,2027-01-10,32925.99942140182,2019-01-10,02936370-X
4851 3694 3162 8073,2030-08-21,2945.8041363474076,2022-08-21,03673211-8
4101 8125 5330 2942,2029-06-04,31888.106974751412,2021-06-04,96982212-7
3786 167032 10960,2027-06-11,31128.68377642089,2019-06-11,53392090-2
2654 8447 0998 0631,2028-07-11,14774.934862897175,2020-07-11,05524510-6
2616 0136 0892 0513,2029-07-25,3210.497640304779,2021-07-25,99919341-8
2383 4443 0601 4096,2030-05-03,5330.237798348446,2022-05-03,75413420-3
5303 7093 4119 3687,2027-06-02,14983.085801686006,2019-06-02,20193242-8
4523 1231 7469 7490,2030-02-05,21703.73524048436,2022-02-05,14037745-2
2592 0641 4419 6843,2029-03-01,34428.73669074554,2021-03-01,60798336-2
3774 458281 97840,2028-08-05,30486.61797319809,2020-08-05,51145428-X
